measurement_id,oligo_id,source_id,study_type,species,strain,system_model,is_human_system,subject_class,subject_group,cns_region,delivery_route,dose_value,dose_unit,dose_value_secondary,dose_unit_secondary,formulation_ca_mM,formulation_mg_mM,exposure_duration,timepoint,readout_category,readout_name,readout_value,readout_is_qualitative,readout_unit,n_per_group,statistic,effect_direction,effect_vs_control,cns_tox_grade,grade_basis,grade_status,tox_axis,is_cns_specific,source_ref,source_location,redistribution,notes
CT1-MSR-01833,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part A: 28/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Dizziness postural,0.0,FALSE,pct_of_arm,0/6,count affected of count at risk; no p-value posted,no_change,0/6 in arm 'Part A: 28/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Dizziness postural', group EG000 (Part A: 28/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01834,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Infantile-Onset SMA: 12/12 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Dizziness postural,0.0,FALSE,pct_of_arm,0/25,count affected of count at risk; no p-value posted,no_change,0/25 in arm 'Part B: Infantile-Onset SMA: 12/12 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Dizziness postural', group EG001 (Part B: Infantile-Onset SMA: 12/12 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01835,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Infantile-Onset SMA: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Dizziness postural,0.0,FALSE,pct_of_arm,0/50,count affected of count at risk; no p-value posted,no_change,0/50 in arm 'Part B: Infantile-Onset SMA: 50/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Dizziness postural', group EG002 (Part B: Infantile-Onset SMA: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01836,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Later-Onset SMA: 12/12 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Dizziness postural,0.0,FALSE,pct_of_arm,0/8,count affected of count at risk; no p-value posted,no_change,0/8 in arm 'Part B: Later-Onset SMA: 12/12 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Dizziness postural', group EG003 (Part B: Later-Onset SMA: 12/12 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01837,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Later-Onset SMA: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Dizziness postural,0.0,FALSE,pct_of_arm,0/16,count affected of count at risk; no p-value posted,no_change,0/16 in arm 'Part B: Later-Onset SMA: 50/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Dizziness postural', group EG004 (Part B: Later-Onset SMA: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01838,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part C: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Dizziness postural,2.5,FALSE,pct_of_arm,1/40,count affected of count at risk; no p-value posted,increase,1/40 in arm 'Part C: 50/28 mg Nusinersen',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Dizziness postural', group EG005 (Part C: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01839,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part A: 28/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Intracranial pressure increased,0.0,FALSE,pct_of_arm,0/6,count affected of count at risk; no p-value posted,no_change,0/6 in arm 'Part A: 28/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Intracranial pressure increased', group EG000 (Part A: 28/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01840,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Infantile-Onset SMA: 12/12 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Intracranial pressure increased,0.0,FALSE,pct_of_arm,0/25,count affected of count at risk; no p-value posted,no_change,0/25 in arm 'Part B: Infantile-Onset SMA: 12/12 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Intracranial pressure increased', group EG001 (Part B: Infantile-Onset SMA: 12/12 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01841,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Infantile-Onset SMA: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Intracranial pressure increased,0.0,FALSE,pct_of_arm,0/50,count affected of count at risk; no p-value posted,no_change,0/50 in arm 'Part B: Infantile-Onset SMA: 50/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Intracranial pressure increased', group EG002 (Part B: Infantile-Onset SMA: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01842,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Later-Onset SMA: 12/12 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Intracranial pressure increased,0.0,FALSE,pct_of_arm,0/8,count affected of count at risk; no p-value posted,no_change,0/8 in arm 'Part B: Later-Onset SMA: 12/12 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Intracranial pressure increased', group EG003 (Part B: Later-Onset SMA: 12/12 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01843,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Later-Onset SMA: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Intracranial pressure increased,6.25,FALSE,pct_of_arm,1/16,count affected of count at risk; no p-value posted,increase,1/16 in arm 'Part B: Later-Onset SMA: 50/28 mg Nusinersen',2,"non-serious, but an objective CNS marker (CSF finding, meningeal, papilloedema or hydrocephalus)",provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Intracranial pressure increased', group EG004 (Part B: Later-Onset SMA: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01844,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part C: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Intracranial pressure increased,0.0,FALSE,pct_of_arm,0/40,count affected of count at risk; no p-value posted,no_change,0/40 in arm 'Part C: 50/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Intracranial pressure increased', group EG005 (Part C: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01845,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part A: 28/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Tremor,0.0,FALSE,pct_of_arm,0/6,count affected of count at risk; no p-value posted,no_change,0/6 in arm 'Part A: 28/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Tremor', group EG000 (Part A: 28/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01846,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Infantile-Onset SMA: 12/12 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Tremor,0.0,FALSE,pct_of_arm,0/25,count affected of count at risk; no p-value posted,no_change,0/25 in arm 'Part B: Infantile-Onset SMA: 12/12 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Tremor', group EG001 (Part B: Infantile-Onset SMA: 12/12 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01847,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Infantile-Onset SMA: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Tremor,0.0,FALSE,pct_of_arm,0/50,count affected of count at risk; no p-value posted,no_change,0/50 in arm 'Part B: Infantile-Onset SMA: 50/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Tremor', group EG002 (Part B: Infantile-Onset SMA: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01848,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Later-Onset SMA: 12/12 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Tremor,0.0,FALSE,pct_of_arm,0/8,count affected of count at risk; no p-value posted,no_change,0/8 in arm 'Part B: Later-Onset SMA: 12/12 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Tremor', group EG003 (Part B: Later-Onset SMA: 12/12 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01849,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Later-Onset SMA: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Tremor,6.25,FALSE,pct_of_arm,1/16,count affected of count at risk; no p-value posted,increase,1/16 in arm 'Part B: Later-Onset SMA: 50/28 mg Nusinersen',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Tremor', group EG004 (Part B: Later-Onset SMA: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01850,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part C: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Tremor,0.0,FALSE,pct_of_arm,0/40,count affected of count at risk; no p-value posted,no_change,0/40 in arm 'Part C: 50/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Tremor', group EG005 (Part C: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01851,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part A: 28/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Bulbar palsy,0.0,FALSE,pct_of_arm,0/6,count affected of count at risk; no p-value posted,no_change,0/6 in arm 'Part A: 28/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Bulbar palsy', group EG000 (Part A: 28/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01852,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Infantile-Onset SMA: 12/12 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Bulbar palsy,4.0,FALSE,pct_of_arm,1/25,count affected of count at risk; no p-value posted,increase,1/25 in arm 'Part B: Infantile-Onset SMA: 12/12 mg Nusinersen',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Bulbar palsy', group EG001 (Part B: Infantile-Onset SMA: 12/12 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01853,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Infantile-Onset SMA: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Bulbar palsy,0.0,FALSE,pct_of_arm,0/50,count affected of count at risk; no p-value posted,no_change,0/50 in arm 'Part B: Infantile-Onset SMA: 50/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Bulbar palsy', group EG002 (Part B: Infantile-Onset SMA: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01854,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Later-Onset SMA: 12/12 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Bulbar palsy,0.0,FALSE,pct_of_arm,0/8,count affected of count at risk; no p-value posted,no_change,0/8 in arm 'Part B: Later-Onset SMA: 12/12 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Bulbar palsy', group EG003 (Part B: Later-Onset SMA: 12/12 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01855,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Later-Onset SMA: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Bulbar palsy,0.0,FALSE,pct_of_arm,0/16,count affected of count at risk; no p-value posted,no_change,0/16 in arm 'Part B: Later-Onset SMA: 50/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Bulbar palsy', group EG004 (Part B: Later-Onset SMA: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01856,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part C: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Bulbar palsy,0.0,FALSE,pct_of_arm,0/40,count affected of count at risk; no p-value posted,no_change,0/40 in arm 'Part C: 50/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Bulbar palsy', group EG005 (Part C: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01857,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part A: 28/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Febrile convulsion,0.0,FALSE,pct_of_arm,0/6,count affected of count at risk; no p-value posted,no_change,0/6 in arm 'Part A: 28/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Febrile convulsion', group EG000 (Part A: 28/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01858,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Infantile-Onset SMA: 12/12 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Febrile convulsion,4.0,FALSE,pct_of_arm,1/25,count affected of count at risk; no p-value posted,increase,1/25 in arm 'Part B: Infantile-Onset SMA: 12/12 mg Nusinersen',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Febrile convulsion', group EG001 (Part B: Infantile-Onset SMA: 12/12 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
CT1-MSR-01859,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part B: Infantile-Onset SMA: 50/28 mg Nusinersen,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Part A: From first dose of the study up to Day 389 Part B: From first dose of the study up to Day 399 Part C: From first dose of the study up to Day 361,trial adverse-event collection period,clinical_cns_outcome,Febrile convulsion,0.0,FALSE,pct_of_arm,0/50,count affected of count at risk; no p-value posted,no_change,0/50 in arm 'Part B: Infantile-Onset SMA: 50/28 mg Nusinersen',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT04089566,"NCT04089566 resultsSection.adverseEventsModule.otherEvents, term 'Febrile convulsion', group EG002 (Part B: Infantile-Onset SMA: 50/28 mg Nusinersen)",public_domain,MedDRA organ class: Nervous system disorders. Trial: Study of Nusinersen (BIIB058) in Participants With Spinal Muscular Atrophy. Treated arm.
