measurement_id,oligo_id,study_type,species,system_model,tissue,delivery_method,dose_or_conc_value,dose_or_conc_unit,exposure_duration,readout_category,readout_name,readout_value,readout_unit,effect_direction,effect_vs_control,thrombocytopenia_grade,is_platelet_specific,subject_class,source_id,source_ref,source_table,redistribution,notes
TMSR1363,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<0.5xBSLN_incidence,0.4,pct_incidence,decrease,0.4pct_vs_0pct_placebo,2,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel B, band <0.5 x BSLN, column Antithrombotic use - Total (n=278)",summary_stat,"1 of 274 subjects | Grade rationale: relative decline >50% from baseline; treated as a monitoring-triggering moderate signal -> schema grade 2. Absolute count band is NOT specified by this endpoint; grading is by relative severity | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by reported use of antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 panel B (relative-threshold block): comparable incidence of >=30% decline with or without antithrombotic agents. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | POOLED placebo + mipomersen column ('Total') - NOT a pure exposure group; use with care. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1364,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<0.5xBSLN_incidence,0.0,pct_incidence,no_change,0pct_vs_0pct_placebo,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel B, band <0.5 x BSLN, column No antithrombotic use - MIPO (n=69)",summary_stat,"0 of 65 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <0.5 x BSLN band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 2: relative decline >50% from baseline; treated as a monitoring-triggering moderate signal -> schema grade 2. Absolute count band is NOT specified by this endpoint; grading is by relative severity | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by no antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 panel B (relative-threshold block): comparable incidence of >=30% decline with or without antithrombotic agents. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1365,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,0,mg,6 months,platelet_count,confirmed_platelet_reduction_<0.5xBSLN_incidence,0.0,pct_incidence,no_change,TBD,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel B, band <0.5 x BSLN, column No antithrombotic use - Placebo (n=43)",summary_stat,"0 of 42 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <0.5 x BSLN band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 2: relative decline >50% from baseline; treated as a monitoring-triggering moderate signal -> schema grade 2. Absolute count band is NOT specified by this endpoint; grading is by relative severity | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by no antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 panel B (relative-threshold block): comparable incidence of >=30% decline with or without antithrombotic agents. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | PLACEBO CONTROL ARM - no ASO administered; carried under oligo_name 'mipomersen' as the matched comparator. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1366,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<0.5xBSLN_incidence,0.0,pct_incidence,no_change,0pct_vs_0pct_placebo,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel B, band <0.5 x BSLN, column No antithrombotic use - Total (n=112)",summary_stat,"0 of 107 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <0.5 x BSLN band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 2: relative decline >50% from baseline; treated as a monitoring-triggering moderate signal -> schema grade 2. Absolute count band is NOT specified by this endpoint; grading is by relative severity | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by no antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 panel B (relative-threshold block): comparable incidence of >=30% decline with or without antithrombotic agents. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | POOLED placebo + mipomersen column ('Total') - NOT a pure exposure group; use with care. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1367,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<0.7xBSLN_incidence,7.4,pct_incidence,decrease,7.4pct_vs_0pct_placebo,1,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel B, band <0.7 x BSLN, column Antithrombotic use - MIPO (n=192)",summary_stat,"14 of 188 subjects | Grade rationale: relative decline >30% from baseline; no absolute threshold implied and mean baseline was ~245 K/uL, so typically still >=100 x10^9/L -> schema grade 1 (mild) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by reported use of antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 panel B (relative-threshold block): comparable incidence of >=30% decline with or without antithrombotic agents. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1368,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,0,mg,6 months,platelet_count,confirmed_platelet_reduction_<0.7xBSLN_incidence,0.0,pct_incidence,no_change,TBD,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel B, band <0.7 x BSLN, column Antithrombotic use - Placebo (n=86)",summary_stat,"0 of 86 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <0.7 x BSLN band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 1: relative decline >30% from baseline; no absolute threshold implied and mean baseline was ~245 K/uL, so typically still >=100 x10^9/L -> schema grade 1 (mild) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by reported use of antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 panel B (relative-threshold block): comparable incidence of >=30% decline with or without antithrombotic agents. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | PLACEBO CONTROL ARM - no ASO administered; carried under oligo_name 'mipomersen' as the matched comparator. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1369,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<0.7xBSLN_incidence,5.1,pct_incidence,decrease,5.1pct_vs_0pct_placebo,1,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel B, band <0.7 x BSLN, column Antithrombotic use - Total (n=278)",summary_stat,"14 of 274 subjects | Grade rationale: relative decline >30% from baseline; no absolute threshold implied and mean baseline was ~245 K/uL, so typically still >=100 x10^9/L -> schema grade 1 (mild) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by reported use of antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 panel B (relative-threshold block): comparable incidence of >=30% decline with or without antithrombotic agents. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | POOLED placebo + mipomersen column ('Total') - NOT a pure exposure group; use with care. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1370,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<0.7xBSLN_incidence,7.7,pct_incidence,decrease,7.7pct_vs_0pct_placebo,1,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel B, band <0.7 x BSLN, column No antithrombotic use - MIPO (n=69)",summary_stat,"5 of 65 subjects | Grade rationale: relative decline >30% from baseline; no absolute threshold implied and mean baseline was ~245 K/uL, so typically still >=100 x10^9/L -> schema grade 1 (mild) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by no antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 panel B (relative-threshold block): comparable incidence of >=30% decline with or without antithrombotic agents. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1371,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,0,mg,6 months,platelet_count,confirmed_platelet_reduction_<0.7xBSLN_incidence,0.0,pct_incidence,no_change,TBD,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel B, band <0.7 x BSLN, column No antithrombotic use - Placebo (n=43)",summary_stat,"0 of 42 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <0.7 x BSLN band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 1: relative decline >30% from baseline; no absolute threshold implied and mean baseline was ~245 K/uL, so typically still >=100 x10^9/L -> schema grade 1 (mild) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by no antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 panel B (relative-threshold block): comparable incidence of >=30% decline with or without antithrombotic agents. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | PLACEBO CONTROL ARM - no ASO administered; carried under oligo_name 'mipomersen' as the matched comparator. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1372,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<0.7xBSLN_incidence,4.7,pct_incidence,decrease,4.7pct_vs_0pct_placebo,1,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel B, band <0.7 x BSLN, column No antithrombotic use - Total (n=112)",summary_stat,"5 of 107 subjects | Grade rationale: relative decline >30% from baseline; no absolute threshold implied and mean baseline was ~245 K/uL, so typically still >=100 x10^9/L -> schema grade 1 (mild) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by no antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 panel B (relative-threshold block): comparable incidence of >=30% decline with or without antithrombotic agents. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | POOLED placebo + mipomersen column ('Total') - NOT a pure exposure group; use with care. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1373,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<50KperuL_incidence,0.0,pct_incidence,no_change,0pct_vs_0pct_placebo,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel N-block, band <50 K/uL, column Antithrombotic use - MIPO (n=192)",summary_stat,"0 of 188 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <50 K/uL band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 3: platelet count <50 x10^9/L -> schema grade 3 (severe) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by reported use of antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 absolute-threshold block (row label 'N'): no platelet count below 50 K/uL in any stratum; only one subject (0.4%) below 75 K/uL. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1374,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,0,mg,6 months,platelet_count,confirmed_platelet_reduction_<50KperuL_incidence,0.0,pct_incidence,no_change,TBD,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel N-block, band <50 K/uL, column Antithrombotic use - Placebo (n=86)",summary_stat,"0 of 86 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <50 K/uL band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 3: platelet count <50 x10^9/L -> schema grade 3 (severe) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by reported use of antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 absolute-threshold block (row label 'N'): no platelet count below 50 K/uL in any stratum; only one subject (0.4%) below 75 K/uL. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | PLACEBO CONTROL ARM - no ASO administered; carried under oligo_name 'mipomersen' as the matched comparator. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1375,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<50KperuL_incidence,0.0,pct_incidence,no_change,0pct_vs_0pct_placebo,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel N-block, band <50 K/uL, column Antithrombotic use - Total (n=278)",summary_stat,"0 of 274 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <50 K/uL band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 3: platelet count <50 x10^9/L -> schema grade 3 (severe) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by reported use of antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 absolute-threshold block (row label 'N'): no platelet count below 50 K/uL in any stratum; only one subject (0.4%) below 75 K/uL. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | POOLED placebo + mipomersen column ('Total') - NOT a pure exposure group; use with care. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1376,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<50KperuL_incidence,0.0,pct_incidence,no_change,0pct_vs_0pct_placebo,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel N-block, band <50 K/uL, column No antithrombotic use - MIPO (n=69)",summary_stat,"0 of 66 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <50 K/uL band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 3: platelet count <50 x10^9/L -> schema grade 3 (severe) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by no antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 absolute-threshold block (row label 'N'): no platelet count below 50 K/uL in any stratum; only one subject (0.4%) below 75 K/uL. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1377,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,0,mg,6 months,platelet_count,confirmed_platelet_reduction_<50KperuL_incidence,0.0,pct_incidence,no_change,TBD,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel N-block, band <50 K/uL, column No antithrombotic use - Placebo (n=43)",summary_stat,"0 of 42 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <50 K/uL band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 3: platelet count <50 x10^9/L -> schema grade 3 (severe) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by no antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 absolute-threshold block (row label 'N'): no platelet count below 50 K/uL in any stratum; only one subject (0.4%) below 75 K/uL. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | PLACEBO CONTROL ARM - no ASO administered; carried under oligo_name 'mipomersen' as the matched comparator. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1378,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<50KperuL_incidence,0.0,pct_incidence,no_change,0pct_vs_0pct_placebo,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel N-block, band <50 K/uL, column No antithrombotic use - Total (n=112)",summary_stat,"0 of 108 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <50 K/uL band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 3: platelet count <50 x10^9/L -> schema grade 3 (severe) | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by no antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 absolute-threshold block (row label 'N'): no platelet count below 50 K/uL in any stratum; only one subject (0.4%) below 75 K/uL. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | POOLED placebo + mipomersen column ('Total') - NOT a pure exposure group; use with care. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1379,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<75KperuL_incidence,0.5,pct_incidence,decrease,0.5pct_vs_0pct_placebo,2,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel N-block, band <75 K/uL, column Antithrombotic use - MIPO (n=192)",summary_stat,"1 of 188 subjects | Grade rationale: platelet count <75 K/uL; Table 3/S6 show zero subjects <50 K/uL, so these events sit in the 50-74 K/uL band -> schema grade 2 | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by reported use of antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 absolute-threshold block (row label 'N'): no platelet count below 50 K/uL in any stratum; only one subject (0.4%) below 75 K/uL. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1380,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,0,mg,6 months,platelet_count,confirmed_platelet_reduction_<75KperuL_incidence,0.0,pct_incidence,no_change,TBD,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel N-block, band <75 K/uL, column Antithrombotic use - Placebo (n=86)",summary_stat,"0 of 86 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <75 K/uL band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 2: platelet count <75 K/uL; Table 3/S6 show zero subjects <50 K/uL, so these events sit in the 50-74 K/uL band -> schema grade 2 | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by reported use of antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 absolute-threshold block (row label 'N'): no platelet count below 50 K/uL in any stratum; only one subject (0.4%) below 75 K/uL. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | PLACEBO CONTROL ARM - no ASO administered; carried under oligo_name 'mipomersen' as the matched comparator. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1381,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<75KperuL_incidence,0.4,pct_incidence,decrease,0.4pct_vs_0pct_placebo,2,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel N-block, band <75 K/uL, column Antithrombotic use - Total (n=278)",summary_stat,"1 of 274 subjects | Grade rationale: platelet count <75 K/uL; Table 3/S6 show zero subjects <50 K/uL, so these events sit in the 50-74 K/uL band -> schema grade 2 | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by reported use of antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 absolute-threshold block (row label 'N'): no platelet count below 50 K/uL in any stratum; only one subject (0.4%) below 75 K/uL. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | POOLED placebo + mipomersen column ('Total') - NOT a pure exposure group; use with care. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1382,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,TBD,mg,6 months,platelet_count,confirmed_platelet_reduction_<75KperuL_incidence,0.0,pct_incidence,no_change,0pct_vs_0pct_placebo,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel N-block, band <75 K/uL, column No antithrombotic use - MIPO (n=69)",summary_stat,"0 of 66 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <75 K/uL band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 2: platelet count <75 K/uL; Table 3/S6 show zero subjects <50 K/uL, so these events sit in the 50-74 K/uL band -> schema grade 2 | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by no antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 absolute-threshold block (row label 'N'): no platelet count below 50 K/uL in any stratum; only one subject (0.4%) below 75 K/uL. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
TMSR1383,TOLG229,clinical,human,patient_cohort,blood,systemic_dose,0,mg,6 months,platelet_count,confirmed_platelet_reduction_<75KperuL_incidence,0.0,pct_incidence,no_change,TBD,0,TRUE,human_clinical,CROOKE2017,PMID 28145801; PMCID PMC5467133; doi:10.1089/nat.2016.0650,"Table 6 panel N-block, band <75 K/uL, column No antithrombotic use - Placebo (n=43)",summary_stat,"0 of 42 subjects | Grade rationale: EXPLICIT ZERO INCIDENCE - not one subject in this group reached the <75 K/uL band, so there is no platelet signal at this exposure -> schema grade 0 (negative control). Had the incidence been non-zero, this band would grade 2: platelet count <75 K/uL; Table 3/S6 show zero subjects <50 K/uL, so these events sit in the 50-74 K/uL band -> schema grade 2 | Mipomersen 6-month phase 3 randomized placebo-controlled trials, stratified by no antithrombotic/antiplatelet concomitant medication. Treatment period = first dose to last dose + 10 days. | Table 6 absolute-threshold block (row label 'N'): no platelet count below 50 K/uL in any stratum; only one subject (0.4%) below 75 K/uL. | 'Confirmed' = a consecutive (next) abnormal laboratory value after the initial observation; if there was no consecutive test to confirm, the initial observation was presumed confirmed. Lowest confirmed category reported per subject; n = subjects with normal baseline platelet counts and post-baseline values. | PLACEBO CONTROL ARM - no ASO administered; carried under oligo_name 'mipomersen' as the matched comparator. | Dose expressed as mg/week; dose_or_conc_value carries the dose BAND exactly as printed where the source reports a band rather than a single dose.;verified_against_source"
